Date,close,volume,tasi,oil,vix,repo_rate,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_20d,vol_ratio,bb_pct,high_52w,dist_from_high,rate_change_3m,rate_regime,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi
2013-09-11,8.69282054901123,2543635,7855.18994140625,111.5,13.81999969482422,1.5,13.16684627532959,31.81818501422086,8.883939838409423,9.278355102539063,9.843348770141601,0,0,0,-0.007042255822584775,-0.03424658622785659,0.5419062506564418,0.3438947273309995,29.399999618530277,-0.7043258278298647,0.0,stable,0,0,0,-0.03198620519347484,-0.002260381034381753,-0.01063830137366828,-0.034734507175104956,0.12411351602612952,0.05633407159159609,0.12056752527651149,0.0038548423487423378
2013-09-12,8.816123962402344,4334198,7893.669921875,112.62999725341795,14.289999961853027,1.5,13.25179386138916,33.333379166870145,8.877774715423584,9.272189979553223,9.837491903305054,0,0,0,0.014184511539829137,-0.013793106391222776,0.9050381846439952,0.4496547233849211,29.399999618530277,-0.7001318341226881,0.0,stable,0,1,0,-0.0237251967256199,0.009932090334397126,-0.0279720340237134,-0.047075986236213674,0.11188802792097596,0.049313783675129175,0.08741260632410452,-0.023856337170225173
2013-09-15,8.93942642211914,12914093,7893.669921875,112.62999725341795,14.289999961853027,1.5,13.46416187286377,42.22227263914733,8.86390323638916,9.269723949432374,9.832097425460816,1,0,0,0.013986017011856644,-0.03010024032099068,2.6328175964729876,0.5637676816572493,29.399999618530277,-0.6959378728534137,0.0,stable,0,0,0,-0.02920742302590773,-0.0008928172950829483,-0.041379319173668216,-0.06422044310628916,0.08965519154294777,0.027401491918619625,0.05862059548087273,-0.03782881921281356
2013-09-16,8.97025203704834,3989368,8070.58984375,112.62999725341795,14.380000114440918,1.5,13.506640434265137,62.49995165999597,8.843866634368897,8.861128997802734,9.826086435317993,1,1,0,0.003448276597805666,-0.042763069181754876,0.8653339627194983,0.6159102211894515,29.399999618530277,-0.6948893825360951,0.0,stable,0,0,0,-0.01616568514788619,-0.026597384033868687,-0.027491414780218215,-0.039899446740397804,0.1030926991105987,0.0607500109841983,0.048109869550162276,-0.024440033139532247
2013-09-17,8.908599853515625,3814662,8030.580078125,112.62999725341795,14.529999732971191,1.5,13.336740493774414,60.60602083319683,8.820747423171998,8.85989595413208,9.819613056182861,1,1,0,-0.006872960010274265,-0.049342120327626304,0.8334918528402347,0.5901603596042755,29.399999618530277,-0.6969863956086346,0.0,stable,0,0,0,-0.018254480617295288,-0.031087639710331016,-0.02422146106598788,-0.043881296504595824,0.1003460529876643,0.04929741250038622,0.0588236553540904,-0.025059436061365625
2013-09-18,8.816123962402344,4860296,7998.2099609375,110.5999984741211,13.59000015258789,1.5,13.294267654418944,55.55558420152111,8.797628211975098,8.855580368041991,9.813293809890746,1,0,0,-0.010380519120160914,-0.04983389728735732,1.0388749182496912,0.5211602438468539,29.399999618530277,-0.7001318341226881,0.0,stable,0,0,0,-0.02637171205060962,-0.0234621852367477,-0.006993116679806177,-0.04007302823716519,0.12237754067986839,0.05842951617682712,0.059440572300391015,-0.03588202612769975
2013-09-19,8.877775192260742,4057259,8024.7099609375,108.76000213623048,13.15999984741211,1.5,13.379216194152832,54.28570670914279,8.782215404510499,8.853114337921143,9.808053460121155,1,1,0,0.006993008505928433,-0.03355705394750885,0.8604140486232266,0.6196005333226481,29.399999618530277,-0.6980348534880509,0.0,stable,0,0,0,-0.020467738315154582,-0.01308931563235427,-0.01388899929552212,-0.04355737102283952,0.12152769646478445,0.061093147562303995,0.06250001342783373,-0.029205501143066304
2013-09-24,8.908599853515625,4177610,8003.43994140625,108.63999938964844,14.079999923706056,1.5,13.379216194152832,58.823475886342386,8.763719987869262,8.852497806549072,9.803121361732483,1,1,0,0.003472115545542831,-0.039867220613037824,0.937573121483969,0.7187477829456581,29.399999618530277,-0.6969863956086346,0.0,stable,0,0,0,-0.0230640527538003,-0.016803167859237522,-0.017301043618562773,-0.05074912456764191,0.1003460529876643,0.030576065778185058,0.07266438319796387,-0.027727446609104645
2013-09-25,8.908599853515625,0,8002.14013671875,108.31999969482422,14.010000228881836,1.5,13.294267654418944,62.50000000000022,8.751389741897583,8.851881275177002,9.799576416015626,1,1,0,0.0,-0.026936035353598675,0.0,0.775885883099503,29.399999618530277,-0.6969863956086346,0.0,stable,0,0,0,-0.006519186589316606,-0.02041684876428207,0.0,-0.040906598289776275,0.11418688788251452,0.049235574504007396,0.08304500936910153,-0.012774389042566003
2013-09-26,8.785298347473145,3751192,7981.06982421875,109.20999908447266,14.0600004196167,1.5,13.209321022033691,64.51619341884154,8.754472303390504,8.845716171264648,9.79526083469391,1,0,0,-0.013840727843873468,0.007067139354354657,0.9049725745946864,0.5540828752601946,29.399999618530277,-0.7011803244400067,0.0,stable,0,0,0,0.03345586677870438,-0.026388727424349723,0.010526318074809193,-0.02915761175157261,0.12631570834427452,0.058552885047375325,0.09122808998167953,-0.010478823796412629
2013-09-29,8.69282054901123,5990863,7981.06982421875,109.20999908447266,14.0600004196167,1.5,13.12437343597412,57.575717802707345,8.754472303390504,8.838934516906738,9.792178273200989,0,0,0,-0.010526426628244545,0.0,1.4665012704582951,0.39183483509179995,29.399999618530277,-0.7043258278298647,0.0,stable,0,0,0,0.029640113581967498,-0.029640113581967498,0.042553205494672675,0.0004422680597719886,0.1347518173997977,0.07209984264336877,0.10992911419457174,0.00490061995059321
2013-09-30,8.600343704223633,4117300,7964.91015625,108.37000274658205,16.600000381469727,1.5,13.12437343597412,52.777737195854165,8.749848461151123,8.830303325653077,9.788941583633424,0,0,0,-0.01063830137366828,-0.01063830137366828,0.9830460313876834,0.2440972321175978,29.399999618530277,-0.7074712987818206,0.0,stable,0,0,0,0.025544276744261074,-0.036182578117929354,0.05734768932838952,0.013122457268038845,0.1648746068191198,0.10006666259893926,0.15770614565307106,0.05043570602456371
2013-10-01,8.631170272827148,2087005,8008.5400390625,107.94000244140624,15.539999961853027,1.5,13.12437343597412,52.77777777777795,8.742142057418823,8.821672172546387,9.784471869468689,0,0,0,0.003584341470955099,-0.017543863458015285,0.5096379459632694,0.31272307144372813,29.399999618530277,-0.7064227760265996,0.0,stable,0,0,0,0.031161964293225042,-0.04870582775124033,0.06428572849181435,0.014421478353564776,0.16071421073764602,0.09684745229070013,0.15714289186887975,0.049081977890942374
2013-10-02,8.631170272827148,3172063,8014.39013671875,109.19000244140624,16.600000381469727,1.5,13.081899642944336,43.33339177119326,8.737518215179444,8.816740074157714,9.779385647773744,0,0,0,0.0,-0.010600709031532096,0.7917681016196703,0.32296058960562574,29.399999618530277,-0.7064227760265996,0.0,stable,0,0,0,0.010138700070713158,-0.020739409102245254,0.06428572849181435,0.021213242483218098,0.15714289186887975,0.09210868917037685,0.16428564009830238,0.05887399377437741
2013-10-03,8.56951904296875,2215018,8017.77001953125,109.0,17.670000076293945,1.5,13.12437343597412,43.33339177119326,8.73289442062378,8.812424488067627,9.77337465763092,0,0,0,-0.007142858721312706,-0.010676050011230065,0.571616626424796,0.23477711680955646,29.399999618530277,-0.7085197566612368,0.0,stable,0,0,0,0.023750760936601,-0.034426810947831066,0.07194246205565413,0.032087204023766525,0.17625892074955662,0.11167368213803264,0.17625892074955662,0.06465556265697026
2013-10-06,8.53869342803955,3240685,8017.77001953125,109.0,17.670000076293945,1.5,13.16684627532959,33.33333333333347,8.734435749053954,8.808725414276124,9.768288435935974,0,0,0,-0.0035971231027827066,0.0036233017174365223,0.8489374146174696,0.17755792422579367,29.399999618530277,-0.7095682469785554,0.0,stable,0,0,0,0.046301959086621824,-0.0426786573691853,0.06859207308362825,0.028679447362672583,0.16967512815423835,0.09479768764474517,0.18050534379467886,0.06677925940680818
2013-10-07,8.69282054901123,7764936,7976.7998046875,109.68000030517578,19.40999984741211,1.5,13.081899642944336,35.71421468372236,8.74214210510254,8.809958419799806,9.763664593696594,0,0,0,0.018050433859769788,0.018050433859769788,1.8974605342061317,0.41500288311576206,29.399999618530277,-0.7043258278298647,0.0,stable,0,0,0,0.04486331540054311,-0.026812881540773326,0.05319150686834129,0.007937711162214534,0.15248231968924464,0.07208412389609786,0.14893632893962683,0.029489955955865232
2013-10-08,8.600343704223633,2084831,7961.4599609375,110.16000366210938,20.34000015258789,1.5,13.16684627532959,29.99992781190683,8.745224618911744,8.809341888427735,9.758578367233277,0,0,0,-0.01063830137366828,0.007220106530775983,0.5097175442033058,0.24333558002786654,29.399999618530277,-0.7074712987818206,0.0,stable,0,0,0,0.0428539832885686,-0.035633876757792615,0.053763458745365034,0.00537654596302195,0.17204306798516855,0.09035583818486725,0.14695345390399805,0.025350173451966773
2013-10-09,8.631170272827148,13100185,7977.259765625,109.05999755859376,19.600000381469727,1.5,13.25179386138916,34.48279540755705,8.748307180404662,8.809341888427735,9.752567372322083,0,0,0,0.003584341470955099,0.007194246205565413,2.800843221497635,0.28735034686010746,29.399999618530277,-0.7064227760265996,0.0,stable,0,0,0,0.043716368547376705,-0.03652212234181129,0.03571429360656353,-0.0045501837640482545,0.18571432675413058,0.10654800999974312,0.1464284932950206,0.02362935991857973
2013-10-10,8.631170272827148,3819778,7982.9501953125,111.8000030517578,16.479999542236328,1.5,13.209321022033691,38.46153846153863,8.74214210510254,8.806259326934814,9.74732701778412,0,0,0,0.0,-0.014084402709491739,0.8300709413987251,0.30206064410769873,29.399999618530277,-0.7064227760265996,0.0,stable,0,0,0,0.015053624848268887,-0.029138027557760626,0.03928572296721988,-0.0005116185593563305,0.20714279242617883,0.12327031567182645,0.15357135201633332,0.030224732310101476
2013-10-13,8.631170272827148,0,7982.9501953125,111.8000030517578,16.479999542236328,1.5,48.772891998291016,33.333333333333485,8.739059591293335,8.800710735321045,9.742394924163818,0,0,0,0.0,-0.007092091207507423,0.0,0.31000982759392115,29.399999618530277,-0.7064227760265996,0.0,stable,0,0,0,0.016264438525260827,-0.02335652973276825,0.06071418863926836,0.017831536267716164,0.19642850434420933,0.10937798982602409,0.16428564009830238,0.03827709723332684
2013-10-20,8.661994934082031,6856377,7982.9501953125,111.8000030517578,16.479999542236328,1.5,12.95447826385498,33.333333333333485,8.731353139877319,8.795778636932374,9.737616953849793,0,0,0,0.003571318868766271,-0.017482629438698716,1.4902977139631468,0.377672218025373,29.399999618530277,-0.7053743181471834,0.0,stable,0,0,0,0.01131036315441647,-0.028792992593115185,0.07473312076945793,0.03185046839790573,0.18149483196737548,0.09444431744919024,0.1637011216854789,0.037692578820503364
2013-10-21,8.69282054901123,4214129,8143.75,109.63999938964844,13.15999984741211,1.5,12.869532585144045,36.00000000000016,8.719022846221923,8.795778636932374,9.732993111610412,0,0,0,0.0035587200366409277,-0.027586319464269482,1.0116310362309942,0.4508067036833499,29.399999618530277,-0.7043258278298647,0.0,stable,0,0,0,0.03168109138082609,-0.05926741084509557,0.0815603105314564,0.058160823770136316,0.1702128219786916,0.1004513340661819,0.15602842014713425,0.04387737448328166
2013-10-22,8.661994934082031,2960288,8142.66015625,109.97000122070312,13.329999923706056,1.5,12.78458309173584,40.90903338034944,8.703609991073609,8.796395130157471,9.727290372848511,0,0,0,-0.0035461004578893895,-0.03436437479049259,0.7195252635560897,0.4130927929843712,29.399999618530277,-0.7053743181471834,0.0,stable,0,0,0,0.008929993209333187,-0.04329436799982578,0.05338091064830519,0.04275412876412177,0.17437728179540124,0.10637376923784014,0.1637011216854789,0.05080564114102759
2013-10-23,8.661994934082031,1156363,8150.27001953125,107.8000030517578,13.420000076293944,1.5,12.657160758972168,47.36842105263187,8.691279745101928,8.79392906188965,9.721279377937316,0,0,0,0.0,-0.027681669789700547,0.29044794790979417,0.43330637437059766,29.399999618530277,-0.7053743181471834,0.0,stable,0,0,0,0.014904270954508192,-0.04258594074420874,0.060498350721586824,0.05057722380340146,0.1637011216854789,0.09069614731280518,0.20996448216180963,0.09852400014652929
2013-10-24,8.661994934082031,1553539,8170.75,106.98999786376952,13.199999809265137,1.5,12.699634552001951,56.250000000000405,8.683573293685914,8.794545555114746,9.714805998802184,0,0,0,0.0,-0.017482629438698716,0.4071149858435116,0.44905446586791736,29.399999618530277,-0.7053743181471834,0.0,stable,0,0,0,0.021572331797385713,-0.03905496123608443,0.06405696065953492,0.055123847496728606,0.17081867185745292,0.09857199066998534,0.23131680238165497,0.11678633642840719
2013-10-27,8.631170272827148,2287555,8170.75,106.98999786376952,13.199999809265137,1.5,12.699634552001951,50.000000000000355,8.671243047714233,8.79392906188965,9.708178496360778,0,0,0,-0.0035586099379484315,-0.027777783745703943,0.613699177422766,0.3956216283406635,29.399999618530277,-0.7064227760265996,0.0,stable,0,0,0,0.018198793448410022,-0.045976577194113966,0.08571419416386239,0.07678108100105607,0.16785706945895873,0.09561038827149115,0.26071423283602435,0.14618376688277657
2013-10-28,8.661994934082031,2145810,8059.2099609375,109.61000061035156,13.3100004196167,1.5,12.614690780639648,52.94110153451976,8.658912801742554,8.793312549591064,9.701705117225647,1,0,0,0.003571318868766271,-0.027681669789700547,0.5918013337310833,0.5098726466137707,29.399999618530277,-0.7053743181471834,0.0,stable,0,0,0,0.0069682561423021205,-0.03464992593200267,0.09608544098930283,0.05881878021166709,0.13523147149104453,0.0522741697529685,0.26690400274806336,0.14769002117055186
2013-10-29,8.600343704223633,2285113,7972.58984375,109.01000213623048,13.40999984741211,1.5,12.359848022460938,52.94110153451976,8.643499994277954,8.789613456726075,9.693998708724976,0,0,0,-0.0071174400732817444,-0.034602087237125656,0.6109680316425685,0.29390864864380317,29.399999618530277,-0.7074712987818206,0.0,stable,0,0,0,-0.003692798734322933,-0.030909288502802723,0.14695345390399805,0.09342005847640267,0.16129048712402616,0.06572550691595969,0.33691756391635796,0.18939453212236468
2013-10-30,8.631170272827148,2896520,8005.490234375,109.86000061035156,13.649999618530272,1.5,12.359848022460938,58.82356152716473,8.635793590545655,8.786530895233154,9.686292309761047,0,0,0,0.003584341470955099,-0.017543863458015285,0.7833899435603425,0.47135255300914064,29.399999618530277,-0.7064227760265996,0.0,stable,0,0,0,0.0030597915685621757,-0.02060365502657746,0.13571420521305155,0.08647797548691871,0.1249999171310825,0.03060595751694084,0.31071424388521307,0.16633334903546282
2013-10-31,8.600343704223633,4779782,8044.47021484375,108.83999633789062,13.75,1.5,12.40232276916504,38.4615384615388,8.631169748306274,8.778516235351562,9.678585901260377,0,0,0,-0.0035715398525463238,-0.01063830137366828,1.3142592621387243,0.3010405978260802,29.399999618530277,-0.7074712987818206,0.0,stable,0,0,0,0.007943846128574128,-0.018582147502242408,0.13620076215492505,0.09354535694432653,0.1326166424598314,0.042179360687214285,0.3082438301400936,0.15853228102726713
2013-11-03,8.56951904296875,2278900,8044.47021484375,108.83999633789062,13.75,1.5,12.44479274749756,45.45467329673344,8.62962851524353,8.771118087768555,9.67072536945343,0,0,0,-0.003584119695093646,-0.003584119695093646,0.6428592655988049,0.12981150577057177,29.399999618530277,-0.7085197566612368,0.0,stable,0,0,0,0.00998882059345263,-0.013572940288546276,0.14388481282451226,0.10122940761391375,0.11870506239182932,0.0282677806192122,0.3129495986552995,0.163238049542473
2013-11-04,8.56951904296875,634401,8073.97021484375,106.2300033569336,12.93000030517578,1.5,12.40232276916504,39.99993812417287,8.626545953750611,8.758171348571777,9.662864837646485,0,0,0,0.0,-0.007142858721312706,0.1827026772192656,0.16653982590865735,29.399999618530277,-0.7085197566612368,0.0,stable,0,0,0,0.00817005040395724,-0.015312909125269947,0.13669067790574285,0.09815822670728735,0.10431645869390271,0.03235191890491196,0.29856110624416865,0.14128903007781823
2013-11-05,8.723647117614746,5897661,8170.72998046875,105.33000183105467,13.270000457763672,1.5,12.657160758972168,60.000041250467106,8.63116979598999,8.745224609375,9.655774946212768,1,0,0,0.017985615513913533,0.010714288081969059,1.6343378433406557,0.9820178706822704,29.399999618530277,-0.7032773050746439,0.0,stable,0,0,0,0.019507391215422887,-0.008793103133453828,0.13427553841214235,0.10470776018317807,0.07773842357730443,0.018333649187011414,0.2791518951764145,0.13426645323321673
2013-11-06,8.69282054901123,3766417,8188.4599609375,105.23999786376952,12.670000076293944,1.5,12.699634552001951,56.24991540450224,8.637334871292115,8.731661338806152,9.648685054779053,1,0,0,-0.003533678997775014,0.014388381124335048,1.0217715519129849,0.7917551036725805,29.399999618530277,-0.7043258278298647,0.0,stable,0,0,0,0.02128895453354862,-0.006900573409213573,0.1276596164840189,0.09687601203306184,0.08510652069761737,0.022121539094196008,0.2695036347995956,0.12751718115979682
2013-11-07,8.754471778869629,4454179,8262.7900390625,103.45999908447266,13.90999984741211,1.5,12.912005424499512,58.8235294117651,8.648123788833619,8.721180610656738,9.641441035270692,1,1,0,0.007092200915778779,0.025270652079099065,1.1887833854154684,1.0486786905020897,29.399999618530277,-0.7022288471952276,0.0,stable,0,0,0,0.03055962180685934,-0.005288969727760273,0.13028173271781762,0.1004020374489889,0.06690153925023279,0.006651904953403509,0.2605634654356357,0.12461785460053942
2013-11-10,8.754471778869629,1616321,8262.7900390625,103.45999908447266,13.90999984741211,1.5,12.742109298706056,56.250000000000405,8.651206350326538,8.712549419403077,9.634197015762329,1,1,0,0.0,0.007092200915778779,0.46994170463868706,0.9854507544051531,29.399999618530277,-0.7022288471952276,0.0,stable,0,0,0,0.035852753156339734,-0.028760552240560955,0.1373239885404025,0.10744429327157379,0.07746492298410979,0.017215288687280506,0.26760583019389794,0.13166021935880168
2013-11-11,8.754471778869629,2683064,8271.1396484375,106.4000015258789,12.529999732971191,1.5,12.78458309173584,60.00000000000046,8.658912754058838,8.702068691253663,9.626952996253967,1,1,0,0.0,0.017921152915121752,0.7733690452400299,0.9229296732341716,29.399999618530277,-0.7022288471952276,0.0,stable,0,0,0,0.038897349106750134,-0.020976196191628382,0.11971834898394063,0.08457201998109087,0.09154932569360152,0.026772245845999798,0.26760583019389794,0.13498920520350577
2013-11-12,8.908599853515625,13775020,8329.48046875,105.80999755859376,12.81999969482422,1.5,12.827056884765623,70.0000000000004,8.672784233093262,8.69713659286499,9.621558508872987,1,1,0,0.017605639556461883,0.03214275375401732,3.932281107820322,1.2469764172641253,29.399999618530277,-0.6969863956086346,0.0,stable,0,0,0,0.044153094354876465,-0.012010340600859148,0.11418688788251452,0.09108710628036443,0.08304500936910153,0.03029022790060698,0.23875440193616693,0.11843357704228241
2013-11-13,8.877775192260742,5175719,8297.7900390625,107.12000274658205,12.520000457763672,1.5,12.742109298706056,66.66676488180336,8.685114479064941,8.70021915435791,9.61493100643158,1,1,0,-0.0034601016727356937,0.028571434885250824,1.4494329219877387,1.032240600317043,29.399999618530277,-0.6980348534880509,0.0,stable,0,0,0,0.03943903394698256,-0.010867599061731736,0.11458325052835838,0.08757610665992677,0.0798611282688988,0.020205513545616727,0.23958327738402585,0.11655776830940279
2013-11-14,9.06272792816162,10806599,8317.16015625,108.54000091552734,12.369999885559082,1.5,12.742109298706056,76.92304946352765,8.706692361831665,8.707617301940918,9.609382395744325,1,1,0,0.02083323038660745,0.04999990055729886,2.628583123488264,1.225523717759653,29.399999618530277,-0.6917439440220419,0.0,stable,0,0,0,0.0418654698777583,0.00813443067954056,0.08843540206792455,0.06872441297487386,0.06462587074194492,0.004250766183551136,0.24149667487779358,0.12264847746215302
2013-11-17,9.09355354309082,9005580,8317.16015625,108.54000091552734,12.369999885559082,1.5,12.869532585144045,76.92307692307728,8.728270292282104,8.71563196182251,9.603987913131714,1,1,0,0.0034013616179973116,0.04982208051297188,2.134707612486275,1.111082899385166,29.399999618530277,-0.6906954537047232,0.0,stable,0,0,0,0.0418654698777583,0.007956610635213579,0.1016949472495936,0.08198395815654291,0.0949152840996208,0.03454017954122701,0.2677966944239303,0.14894849700828972
2013-11-18,9.186031341552734,3502383,8407.8798828125,108.54000091552734,13.100000381469728,1.5,12.869532585144045,85.18520216059675,8.752930831909179,8.723646621704102,9.599055819511413,1,1,0,0.01016959959862751,0.05673771703450203,0.8372775943700745,1.0991752233096925,29.399999618530277,-0.687549950314865,0.0,stable,0,0,0,0.03243344685341509,0.02430427018108694,0.09060394184039211,0.0772664953020874,0.0872483402635229,0.031815779499572594,0.251677696970553,0.13020473442112168
2013-11-19,9.186031341552734,2567070,8359.58984375,106.91999816894533,13.390000343322754,1.5,12.827056884765623,84.615384615385,8.779132652282716,8.732894306182862,9.592274184226989,1,1,0,0.0,0.060498350721586824,0.6165802284949911,1.000133578316343,29.399999618530277,-0.687549950314865,0.0,stable,0,0,0,0.026641132423228076,0.03385721829835875,0.0872483402635229,0.06619350756062503,0.09395964723514294,0.03419471128723517,0.2449663899989325,0.11648639766228697
2013-11-20,9.186031341552734,3306238,8337.3203125,108.05999755859376,13.399999618530272,1.5,12.78458309173584,88.0001089009179,8.80533447265625,8.743375034332276,9.585184297561646,1,1,0,0.0,0.060498350721586824,0.7741326168150456,0.9315471529604278,29.399999618530277,-0.687549950314865,0.0,stable,0,0,0,0.022950195824249287,0.03754815489733754,0.09731535262989377,0.07353321527123624,0.09731535262989377,0.0283171920623404,0.24832209539368355,0.11487398884715949
2013-11-21,9.124380111694336,4768700,8337.7802734375,110.08000183105467,12.65999984741211,1.5,12.78458309173584,84.615384615385,8.828453731536865,8.755705299377441,9.577015514373779,1,1,0,-0.0067114107895017705,0.05338091064830519,1.0760548053912904,0.8233379780141499,29.399999618530277,-0.6896469309495022,0.0,stable,0,0,0,0.020442465310712032,0.03293844533759316,0.09459461436852656,0.06097177536866627,0.10472964710294308,0.03374920428377726,0.24324318957114244,0.11307667413236944
2013-11-24,9.15520477294922,2879923,8337.7802734375,110.08000183105467,12.65999984741211,1.5,12.827056884765623,85.18516820973548,8.854655456542968,8.768035526275634,9.569000854492188,1,1,0,0.0033782745652362056,0.06071418863926836,0.6455388263880016,0.8198050397200075,29.399999618530277,-0.6885984730700858,0.0,stable,0,0,0,0.020442465310712032,0.04027172332855633,0.09427612373759442,0.060653284737734126,0.09090922348584263,0.019928780666676804,0.2390573137631864,0.1088907983244134
2013-11-25,9.06272792816162,3344962,8346.6904296875,111.0,12.789999961853027,1.5,12.78458309173584,71.99996534970813,8.874692106246949,8.778516216278076,9.560523810386657,1,1,0,-0.010101013257599822,0.04626336047633073,0.7398349067850511,0.7002599931636514,29.399999618530277,-0.6917439440220419,0.0,stable,0,0,0,0.03567104842080049,0.01059231205553024,0.11224493339390418,0.08048154850999567,0.08843540206792455,0.018598239111190296,0.2312925900238023,0.09626667277624046
2013-11-26,8.93942642211914,7304809,8298.4599609375,110.87999725341795,12.8100004196167,1.5,12.699634552001951,64.28581688564407,8.891646242141723,8.785914363861083,9.55281741142273,1,1,0,-0.013605341241606728,0.03942664730119838,1.5306965381507327,0.552862849792047,29.399999618530277,-0.6959378728534137,0.0,stable,0,0,0,0.040873809335991496,-0.0014471620347931147,0.14482761710783865,0.10743151233830495,0.10689646785015205,0.027556398280108807,0.25862063815360226,0.11188136765407553
2013-11-27,8.97025203704834,3074709,8300.650390625,111.30999755859376,12.979999542236328,1.5,12.699634552001951,62.96306481589722,8.908600330352783,8.790229969024658,9.545265140533447,1,1,0,0.003448276597805666,0.03928572296721988,0.6430936287474037,0.5707112066030638,29.399999618530277,-0.6948893825360951,0.0,stable,0,0,0,0.036869716608060266,0.002416006359159617,0.16151195551856268,0.11912375786932916,0.10996555280565334,0.029614050793739244,0.2646047609443811,0.11555864657034265
2013-11-28,9.15520477294922,6302850,8325.2802734375,111.30999755859376,12.979999542236328,1.5,12.699634552001951,69.69704356141418,8.936343383789062,8.799477653503418,9.538021121025086,1,1,0,0.020618454769944172,0.06451615049443848,1.2976102188155798,0.7582167591822248,29.399999618530277,-0.6885984730700858,0.0,stable,0,0,0,0.034907215900382926,0.029608934594055558,0.12794616792959235,0.08559445937811372,0.09764312815679421,0.017935319896303703,0.2323233049247866,0.08419859956987352
2013-12-01,9.309332847595217,9696136,8325.2802734375,111.30999755859376,12.979999542236328,1.5,12.699634552001951,73.68428765662293,8.973334074020386,8.809341831207275,9.531547741889954,1,1,0,0.016835022095998964,0.08633084317998918,1.85460631717755,0.9018247939351098,29.399999618530277,-0.6833560214834928,0.0,stable,0,0,0,0.034907215900382926,0.051423627279606254,0.09933788131650889,0.05698617276503026,0.08278148239474015,0.0030736741342496376,0.21523185422632451,0.06710714887141145
2013-12-02,9.401809692382812,4641575,8334.3095703125,111.4499969482422,14.229999542236328,1.5,12.827056884765623,72.22229861192291,9.014948606491089,8.81858949661255,9.52553674697876,1,1,0,0.009933777887368711,0.09712221248833708,0.855038893601418,0.9666337291156585,29.399999618530277,-0.6802105505315372,0.0,stable,0,0,0,0.03224427989468226,0.06487793259365482,0.08196723805783246,0.036665279486494784,0.06885247996857946,-0.017869821586796952,0.1967213713387983,0.055945402086133855
2013-12-03,9.124380111694336,4827891,8229.1904296875,112.62000274658205,14.550000190734863,1.5,12.657160758972168,59.09093465934673,9.034985256195068,8.821672058105468,9.517830348014831,1,1,0,-0.02950810426563355,0.045936405803305824,0.8982110675292577,0.6136064651702912,29.399999618530277,-0.6896469309495022,0.0,stable,0,0,0,0.007154862461309364,0.03878154334199646,0.11486478435671343,0.058091372349556636,0.10472964710294308,0.0035363079856074453,0.23310805231737186,0.07074823634690364
2013-12-04,9.186031341552734,4030265,8231.1298828125,111.87999725341795,14.699999809265137,1.5,12.657160758972168,55.000050273915704,9.059645795822144,8.82722068786621,9.510894589424133,1,1,0,0.006756758169180532,0.05673771703450203,0.7479798934324937,0.6736756474087363,29.399999618530277,-0.687549950314865,0.0,stable,0,0,0,0.005210982538664588,0.051526734495837445,0.09731535262989377,0.03485121976538852,0.14093952276165522,0.04041745980918954,0.20805373447455477,0.04866122245873061
2013-12-05,9.216856002807615,1867411,8243.740234375,110.9800033569336,15.079999923706056,1.5,12.614690780639648,55.00001546890911,9.082765007019043,8.835235328674317,9.503958826065064,1,1,0,0.003355601576868761,0.052816918669385426,0.3550979786736149,0.6970762094490855,29.399999618530277,-0.6865014924354489,0.0,stable,0,0,0,-0.0023054930111308103,0.05512241168051624,0.10033458277623009,0.03758159429894081,0.15719068424536897,0.052528292444772084,0.17725758010647974,0.021809968933703017
2013-12-08,9.370984077453612,4159178,8243.740234375,110.9800033569336,15.079999923706056,1.5,12.699634552001951,57.14284661978365,9.113590621948243,8.845099506378174,9.497793703079223,1,1,0,0.01672241321759249,0.07042255822584731,0.7722196126809484,0.8942961749957842,29.399999618530277,-0.6812590408488559,0.0,stable,0,0,0,-0.0023054930111308103,0.07272805123697812,0.0756579178356942,0.012904929358404926,0.16118425973691375,0.05652186793631686,0.13486846222884585,-0.02057914894393087
2013-12-09,9.49428653717041,8285808,8359.5498046875,109.38999938964844,13.489999771118164,1.5,12.699634552001951,60.86956814157162,9.150581359863281,8.85681324005127,9.492245092391968,1,1,1,0.013157898754033948,0.08450706987101686,1.4623369876074217,1.0325500014973192,29.399999618530277,-0.6770650795795815,0.0,stable,0,0,0,0.010688993295706384,0.07381807657531048,0.035714396923664404,-0.008334681956578605,0.15584420280647415,0.07684106513844169,0.14285718590593466,0.01292906173937225
2013-12-10,9.8641939163208,18819326,8399.3896484375,109.37999725341795,13.90999984741211,1.5,12.699634552001951,68.9655411528814,9.19836106300354,8.875925121307374,9.489162530899048,1,1,1,0.03896105070161848,0.10726647043508941,3.1798229258439754,1.2649650939935764,29.399999618530277,-0.6644831957717584,0.0,stable,0,0,0,0.008392982005273941,0.09887348842981547,0.012500100305925743,-0.02739572545801372,0.16562495135766864,0.07641122849485371,0.09062502628498659,-0.04100842224846457
