Date,close,volume,tasi,oil,vix,repo_rate,peer_1180,peer_1050,peer_1060,peer_1080,peer_1010,ret_1d,ret_5d,ret_20d,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ma50_above_ma200,vol_20d,high_52w,low_52w,dist_from_high,dist_from_low,bb_upper,bb_lower,bb_pct,vol_ratio,rs_vs_tasi_20d,rate_change_3m,rate_regime,vix_regime,vix_high,vix_elevated,oil_change_3m,oil_bull,oil_bear,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi,pe_hist,pb_hist
2010-09-06,11.711441040039062,2077288,6306.330078125,76.93000030517578,23.190000534057617,1.5,,7.772988319396973,13.281089782714844,7.120825290679932,,0.0031946136131744,0.0261436362911671,-0.0063294596077099,57.14277017113429,11.496983003616332,11.449680309295656,,1,1,0,0,0.11796746982279,,,,,11.77279340211956,11.221172605113106,0.888778011247138,1.0385427940047245,-0.004534518768725,0.0,stable,normal,0,1,0.0671383577909996,0,0,-0.0286621636411251,-0.016582209874433,-0.0063691254050377,-0.030289550721738,0.0286625707961085,-0.0334131089911586,2.6,
2010-09-07,11.786040306091309,2981737,6306.330078125,77.73999786376953,23.799999237060547,1.5,,7.92506742477417,13.339725494384766,7.138024806976318,,0.0063697768530111,0.0360656603529991,0.0031745735402148,63.63652212520012,11.49884786605835,11.458646221160889,,1,1,0,0,0.1197289369570792,,,,,11.782226162928676,11.215469569188024,1.0067297728950244,1.4409240549613622,-0.0035815322264525,0.0,stable,normal,0,1,0.0325408011482293,0,0,-0.0221518544354564,-0.0100719006687642,0.0126580291440125,-0.019468436668333,0.0126580291440125,0.004459963646207,2.61,
2010-09-09,11.786040306091309,0,6306.330078125,77.47000122070312,22.809999465942383,1.5,,7.92506742477417,13.339725494384766,7.138024806976318,,0.0,0.0259742038682408,0.0095847394420331,73.68447967959986,11.50444254875183,11.47273235321045,,1,1,0,0,0.1172278050736943,,,,,11.806214266095042,11.20267083140862,0.9665741372628552,0.0,-0.0095426737761699,0.0,stable,normal,0,1,0.0289547121618667,0,0,-0.01265827189076,-0.0163942099564623,0.0063290550297976,-0.0280300230418695,0.0063290550297976,-0.0042697945264362,2.61,
2010-09-12,11.786040306091309,0,6306.330078125,77.47000122070312,22.809999465942383,1.5,,7.92506742477417,13.339725494384766,7.138024806976318,,0.0,0.0193549073557341,0.0226536753543338,77.77828285698065,11.51749668121338,11.488281478881836,,1,1,0,0,0.1062897187260134,,,,,11.844535234995886,11.19045812743087,0.910568756759671,0.0,0.0035262621361307,0.0,stable,normal,0,1,0.0301862282524201,0,0,-0.0189874078361401,-0.0231831858258274,-0.0031645275148988,-0.0337163571032868,0.0253163819503552,-0.0074998050343864,2.61,
2010-09-14,11.786040306091309,0,6373.60986328125,79.16000366210938,21.559999465942383,1.5,,7.92506742477417,13.339725494384766,7.138024806976318,,0.0,0.0095847394420331,0.0326799422734793,82.35336586187621,11.53614559173584,11.50309913635254,,1,1,0,0,0.0984411431434105,,,,,11.880203721130268,11.192087462341412,0.8631576948861878,0.0,0.0026798546854385,0.0,stable,normal,0,1,0.0388452340211735,0,0,-0.0189874078361401,-0.0089946497645846,0.0126580291440125,-0.0070153018894931,0.0348103690729639,0.0128965831853704,2.61,
2010-09-15,11.786040306091309,5448045,6354.18017578125,78.91000366210938,22.100000381469727,1.5,,8.00955581665039,13.544951438903809,7.224024295806885,,0.0,0.0063697768530111,0.0160772690249149,82.35336586187621,11.545470046997073,11.520111236572266,,1,1,0,0,0.0817176157084187,,,,,11.906455298361209,11.184484795632931,0.8332134182562023,2.913229860519845,-0.0157737964885549,0.0,stable,normal,0,1,0.0098541627652346,0,0,-0.0253166246971026,-0.01835109135026,0.0253163819503552,-0.0126255455808952,0.0348103690729639,-0.006458523721142,2.61,
2010-09-16,11.562253952026367,2556774,6354.18017578125,78.4800033569336,21.71999931335449,1.5,,8.279923439025879,13.80881404876709,7.310026168823242,,-0.0189874078361401,-0.0189874078361401,-0.0032154044750926,66.66658549384925,11.543605184555052,11.532647609710692,,1,1,0,0,0.1078354923287337,,,,,11.90379856671237,11.183411802397735,0.5258871600577727,1.334639380614124,-0.0344435629030984,0.0,stable,normal,0,1,-0.0025419032469047,0,0,-0.0032256941700782,0.0037398391767643,0.0483870621850952,0.008839861427351,0.0483870621850952,0.0093624013000248,2.57,
2010-09-19,11.5995512008667,2193969,6354.18017578125,78.4800033569336,21.71999931335449,1.5,,8.110946655273438,13.77949333190918,7.310026168823242,,0.0032257766517742,-0.0158228803212413,0.0032257766517742,68.18173365473342,11.545470046997073,11.54154109954834,,1,1,0,0,0.1078221542106561,,,,,11.906455298361209,11.184484795632931,0.5749077055991336,1.126947874611255,-0.0348591489911636,0.0,stable,normal,0,1,-0.0025419032469047,0,0,-0.006430726733701,-0.0079746015251557,0.0418006692586234,0.0016145866624364,0.0514472937663215,0.0109353921907024,2.57,
2010-09-20,11.636849403381348,2420790,6418.7998046875,79.31999969482422,21.5,1.5,,8.043354034423828,13.57426643371582,7.2756266593933105,,0.0032154866915765,-0.01265827189076,0.016286660957572,66.66670725292707,11.554794454574584,11.554837856292725,,1,1,0,0,0.1017240670905531,,,,,11.915069140104036,11.194519769045137,0.6138783157720011,1.2304977337638296,-0.032355198988849,0.0,stable,normal,0,1,0.0063435676469918,0,0,0.0,0.0071804457456893,0.0384615100932042,0.0087472354200068,0.0384615100932042,0.0084246965399987,2.58,
2010-09-21,11.711441040039062,2977077,6434.89990234375,78.41999816894531,22.350000381469727,1.5,,8.279923439025879,13.544951438903809,7.2756266593933105,,0.0064099511879942,-0.0063294596077099,0.0261436362911671,68.18177063538829,11.569713401794434,11.56523769378662,,1,1,0,0,0.1023609589993627,,,,,11.92998767577981,11.20943912780906,0.6966940862538265,1.4422775206393683,-0.0251285029699694,0.0,stable,normal,0,1,0.0048692625443365,0,0,-0.0127385765340622,0.0013843910632113,0.0286625707961085,0.0015246377337938,0.0254779673780911,-0.0039397851653171,2.6,
2010-09-22,11.786040306091309,4853856,6434.89990234375,77.94999694824219,22.51000022888184,1.5,,8.094046592712402,13.72085952758789,7.258423328399658,,0.0063697768530111,0.0,0.0360656603529991,73.9130289777414,11.590227127075195,11.574935054779052,,1,1,0,0,0.1023596486193706,,,,,11.950724962187214,11.229729291963176,0.7715871774309926,2.188430393709361,-0.0176699440755021,0.0,stable,normal,0,1,0.0220270142797824,0,0,-0.0189874078361401,-0.0048644402388665,0.0379745729255327,0.0151552075492715,0.0126580291440125,-0.0139391060004536,2.61,
2010-09-26,11.89793300628662,7936906,6434.89990234375,77.94999694824219,22.51000022888184,1.5,,8.094046592712402,13.66222095489502,7.2756266593933105,,0.0094936634602786,0.0290323197927531,0.045901719055142,73.91305797876416,11.616335487365722,11.58164863586426,,1,1,0,0,0.1056485190095246,,,,,11.986928210694623,11.24574276403682,0.8799285592973978,3.1410130316384333,-0.0233257967360072,0.0,stable,normal,0,1,0.019353938850708,0,0,-0.0188088430105208,-0.0046858754132472,0.04075237295753,0.0124691047230527,-0.012539148519059,-0.0206092314371065,2.64,
2010-09-27,11.89793300628662,3145032,6451.43994140625,78.56999969482422,22.540000915527344,1.5,,7.992660045623779,13.632901191711426,7.224024295806885,,0.0,0.0257235646666764,0.0528051189948064,71.4285540345233,11.646173477172852,11.588362216949465,,1,1,0,0,0.1008385136799739,,,,,12.005858684641188,11.286488269704517,0.8499720365007372,1.2199176507720448,-0.0222126589059203,0.0,stable,normal,0,1,0.0274617293134362,0,0,-0.0188088430105208,-0.0156684951488024,0.04075237295753,0.014508610304313,-0.012539148519059,-0.018024766774855,2.64,
2010-09-28,11.93522834777832,3787180,6403.93017578125,78.70999908447266,22.600000381469727,1.5,,8.026453971862793,13.60358715057373,7.258423328399658,,0.0031346067818667,0.0256408701405272,0.0561052490607913,68.42094638786237,11.677876234054564,11.598805541992188,,1,1,0,0,0.1003812563029703,,,,,12.02091225129277,11.33484021681636,0.8751094648831712,1.4226566747347038,-0.0109958709876361,0.0,stable,normal,0,1,0.0144348859317458,0,0,-0.0062498631641373,-0.0138327157657157,0.0406251892729632,0.0067678831707305,-0.0468748926287939,-0.0598200528769904,2.65,
2010-09-29,11.93522834777832,0,6392.39013671875,80.7699966430664,23.25,1.5,,8.026453971862793,13.60358715057373,7.258423328399658,,0.0,0.0191084348180701,0.0491802096768581,66.66671401703476,11.705849361419675,11.61223264694214,,1,1,0,0,0.0997575057503546,,,,,12.03616327833158,11.375535444507774,0.8472136271203797,0.0,-0.0159979680110222,0.0,stable,normal,0,1,0.0706520947663003,0,0,-0.0062498631641373,-0.0142624727619601,0.0437499210946485,-0.0007201461965145,-0.0468748926287939,-0.0322418622501889,2.65,
2010-09-30,11.748743057250977,2743924,6392.39013671875,82.30999755859375,23.700000762939453,1.5,,8.060249328613281,13.632901191711426,7.1552252769470215,,-0.0156247777665734,-0.0031645275148988,0.0294119981820708,47.619059215164384,11.722633409500125,11.621930046081545,,1,1,0,0,0.118425438255971,,,,,12.023068531962693,11.422198287037554,0.5434530549172173,1.032296074024902,-0.0234016873186291,0.0,stable,normal,0,1,0.0973202934870645,0,0,0.0095237206206446,0.0015111110228218,0.0603171407814471,0.0122021450379883,-0.0349207148046382,-0.0168742018266748,2.61,
2010-10-03,11.67414665222168,3611841,6392.39013671875,82.30999755859375,23.700000762939453,1.5,,8.195433616638184,13.896766662597656,7.2756266593933105,,-0.0063493094253396,-0.0188088430105208,0.026229517817,43.47819320009827,11.737552452087405,11.62864360809326,,0,1,0,0,0.1205490377055976,,,,,11.99149951211126,11.483605392063543,0.3751594134230842,1.303582387299719,-0.0206015580838432,0.0,stable,normal,0,1,0.1378214228009435,1,0,0.0159744568152055,0.0079618472173828,0.0670924408739972,0.0195109163638431,-0.0159745385063428,0.0041431475087132,2.59,
2010-10-04,11.711441040039062,2028054,6395.490234375,83.27999877929688,23.530000686645508,1.5,,8.127843856811523,13.867448806762695,7.224024295806885,,0.0031946136131744,-0.0156743163832758,0.0194803415863045,45.833080302018175,11.748741626739502,11.638340950012209,,0,1,0,0,0.1165679280376371,,,,,11.974481886801586,11.523001366677418,0.4173816254792545,0.7392614471751068,-0.0189188100603452,0.0,stable,normal,0,1,0.151230342759584,1,0,-0.0095538916850483,-0.0170778854904978,2.9274892804235977,2.880415552018176,-0.0191081090940834,0.0014845570638019,2.6,
2010-10-05,11.67414665222168,2569417,6396.41015625,84.83999633789062,21.76000022888184,1.5,,8.246127128601074,13.69153881072998,7.103622913360596,,-0.0031844405560238,-0.0218748806431708,0.0096774124370191,43.99989772175202,11.754336261749268,11.647292404174804,,0,1,0,0,0.1155663493833919,,,,,11.96570494309057,11.542967580407966,0.3103086771920949,0.9372179899944052,-0.0288711016602909,0.0,stable,normal,0,1,0.1727951428365317,1,0,-0.0063897990643096,-0.0011978304246735,0.0543131695099268,0.0073900296383802,-0.0670924408739972,-0.0463589178590737,2.59,
2010-10-06,11.5995512008667,4094847,6417.68017578125,85.05999755859375,21.489999771118164,1.5,,8.279923439025879,13.867448806762695,7.034824371337891,,-0.0063897990643096,-0.028124903615615,-0.0063897990643096,40.74060745645602,11.750606489181518,11.651022186279295,,0,0,0,0,0.1126936840958476,,,,,11.970397890251238,11.530815088111796,0.1563667013822298,1.4775710141479192,-0.048391804516832,0.0,stable,normal,0,1,0.1904828718216815,1,0,-0.0128617001168541,0.0061778808624792,0.0482318070747449,0.00920684787276,-0.0546622871589937,0.0195156525216476,2.57,
2010-10-07,11.562253952026367,4935681,6417.68017578125,83.43000030517578,21.559999465942383,1.5,,8.246127128601074,13.632901191711426,7.103622913360596,,-0.0032154044750926,-0.0158731112184391,-0.0127385765340622,50.0,11.743147134780884,11.654751949310302,,0,0,0,0,0.1123565412003695,,,,,11.978136111637546,11.50815815792422,0.1151028333876765,1.69363300725245,-0.0303954540328305,0.0,stable,normal,0,1,0.134947597342758,1,0,-0.0096774124370189,0.0100151193863459,0.0580644746221141,0.0138741127456785,-0.0774193819778483,0.0595397585312843,2.57,
2010-10-10,11.41306209564209,10041662,6417.68017578125,83.43000030517578,21.559999465942383,1.5,,8.110946655273438,13.310402870178224,7.052023410797119,,-0.0129033540521854,-0.0223643375706525,-0.0316457606424827,39.99985681059929,11.724498224258422,11.651022167205811,,0,0,0,0,0.1171853907474325,,,,,12.000734131469086,11.448262317047758,-0.0637140583226642,3.073426749736457,-0.0493026381412509,0.0,stable,normal,0,1,0.1167179939440723,1,0,0.006535971742716,0.0262285035660808,0.075163382581588,0.0284954290848962,-0.1405228493290515,0.0300076424178004,2.53,
2010-10-11,11.41306209564209,8454714,6367.83984375,83.72000122070312,18.959999084472656,1.5,,8.094046592712402,12.870633125305176,6.862823963165283,,0.0,-0.0254775602231078,-0.0316457606424827,37.49978692031672,11.705849313735962,11.643562602996829,,0,0,0,0,0.1171853907474325,,,,,12.013199349106944,11.398499278364982,0.0236909315132015,2.291257578326566,-0.0413994152820267,0.0,stable,normal,0,0,0.1205996820591992,1,0,0.013072027045331,0.0186327303352393,0.0915031865985296,0.036643086375669,-0.1405228493290515,0.0235154823265395,2.53,
2010-10-12,11.338468551635742,4704200,6343.85986328125,83.5,18.93000030517578,1.5,,7.941967010498047,12.753357887268066,6.811223030090332,,-0.006535804622918,-0.0287539732526878,-0.0379747347566977,29.16671105817277,11.683470726013184,11.634611167907714,,0,0,0,0,0.1183073489739637,,,,,12.029036993704546,11.33790445832182,0.0008161868889712,1.1984616981594904,-0.0439258639699354,0.0,stable,normal,0,0,0.1227645141352045,1,0,0.0230262709678981,0.0270238156532772,0.0822366700125474,0.0153404301460118,-0.0625000105137026,0.0983783609738601,2.52,
2010-10-13,11.263873100280762,4569764,6302.52001953125,84.63999938964844,19.06999969482422,1.5,,7.806783199310303,12.518816947937012,6.725222587585449,,-0.0065789706092379,-0.0289388869252852,-0.0443038707020777,20.832951564753984,11.657362365722657,11.62267593383789,,0,0,0,0,0.1192020763810512,,,,,12.046459819274046,11.268264912171269,-0.0056435885796988,1.1001706159033446,-0.0331500904621617,0.0,stable,normal,0,0,0.1042400222402071,1,0,0.0298013034768271,0.023080204114988,0.0927153074834221,0.0271669052717262,-0.0364240975827079,0.0193916370862973,2.5,
2010-10-14,11.263873100280762,4569764,6302.52001953125,84.52999877929688,19.8799991607666,1.5,,7.722293376922607,12.313590049743652,6.518823146820068,,0.0,-0.0258064606592828,-0.0443038707020777,9.523235511137614,11.63125400543213,11.610740699768066,,0,0,0,0,0.1192020763810512,,,,,12.052724562523323,11.209783448340936,0.0641677704762216,1.1119262413691695,-0.0361737650360626,0.0,stable,normal,0,0,0.1010811837378311,1,0,0.0364238435827808,0.0297027442209416,0.0794704812714424,0.0231104919597513,0.0278144313784058,0.06410626064034,2.5,
2010-10-17,11.263873100280762,5539135,6302.52001953125,84.52999877929688,19.8799991607666,1.5,,7.806783199310303,12.254953384399414,6.295222282409668,,0.0,-0.013071776365634,-0.0258064606592828,9.523235511137614,11.61633496284485,11.59880546569824,,0,0,0,0,0.101561456858466,,,,,12.068122980280023,11.164546945409674,0.1099256189163313,1.300605123543146,-0.0176763549932676,0.0,stable,normal,0,0,0.1010811837378311,1,0,0.0298013034768271,0.0142075751186965,0.0827817936577404,0.0264218043460493,0.0210526146456186,0.0518101682996359,2.5,
2010-10-18,11.41306209564209,3894249,6285.240234375,84.37000274658203,19.09000015258789,1.5,,7.772988319396973,12.313590049743652,6.364022731781006,,0.0132449108786221,0.0,-0.016077269024915,20.83303590929188,11.60701050758362,11.591345901489255,,0,0,0,0,0.1130437662075224,,,,,12.067863998373284,11.146157016793952,0.2895769308276255,0.8964858379200381,-0.0052277275421266,0.0,stable,normal,0,0,0.0989970878708124,0,0,0.0163399711367395,-0.0077497473660896,0.0718955220500785,0.0022800756436756,0.0410731998920741,0.0691660501119126,2.53,
2010-10-19,11.41306209564209,2958661,6263.60986328125,81.0999984741211,20.6299991607666,1.5,,7.688497543334961,12.460182189941406,6.415623188018799,,0.0,0.0065788023899917,-0.0192309189525329,20.83303590929188,11.595821142196655,11.583886337280273,,0,0,0,0,0.1121064983750831,,,,,12.064425970374222,11.127216314019089,0.3049966244849346,0.6769154888001921,0.004946488994186,0.0,stable,normal,0,1,0.0724675420325444,0,0,0.0196079987880473,-0.0112959554372555,0.0686279121982662,-0.0048473241094209,0.014379070986056,0.0196331766355273,2.53,
2010-10-20,11.375765800476074,2010194,6230.14990234375,83.5999984741211,19.790000915527344,1.5,,7.485726833343506,12.34290885925293,6.3984222412109375,,-0.0032678605315095,0.009933767825609,-0.0286621636411251,24.999648418073093,11.579037380218503,11.574934902191162,,0,0,0,0,0.1089008907254795,,,,,12.054205450878204,11.103869309558805,0.2861055989513157,0.4650585007375614,0.0031565131226617,0.0,stable,normal,0,0,0.0968249427344982,0,0,2.777050900983413,2.740610321383219,0.0721314883737112,-0.0029308953047011,0.0009662690287135,0.0360055229968045,2.52,
2010-10-21,11.375765800476074,2010194,6230.14990234375,81.83000183105469,19.270000457763672,1.5,,7.468825817108154,12.225638389587402,6.364022731781006,,0.0,0.009933767825609,-0.0348102072417989,27.77746999470139,11.558523654937744,11.566729412078857,,0,0,0,0,0.1051314977833761,,,,,12.03148302079932,11.085564289076167,0.3067932811429318,0.4808764848125454,-0.002991530478012,0.0,stable,normal,0,0,0.0857104796213585,0,0,0.0229508595275711,-0.0134897200726231,0.0590162683790012,-0.0160461152994111,-0.0090767754648484,0.016638490371248,2.52,
2010-10-24,11.524957656860352,4210903,6230.14990234375,81.83000183105469,19.270000457763672,1.5,,7.874373912811279,12.518816947937012,6.536022663116455,,0.0131148846592845,0.0231789327041584,-0.0313479113749586,38.09546421979028,11.53987488746643,11.562253704071043,,0,0,0,0,0.110895499687558,,,,,11.98508391140244,11.09466586353042,0.4832469359288832,1.0543149188772236,0.0004707653888282,0.0,stable,normal,0,0,0.0515291975322016,0,0,0.0355984553812005,-0.0091485054154609,0.0355984553812005,0.015072483323226,0.0276613734582484,0.0533766392943449,2.56,
2010-10-25,11.636849403381348,3266952,6329.89013671875,83.54000091552734,19.850000381469727,1.5,,7.705395221710205,12.460182189941406,6.364022731781006,,0.0097086470816134,0.0196079987880473,-0.0219436101016302,47.8261014571218,11.526820707321168,11.56150775909424,,1,1,0,0,0.1178528059868371,,,,,11.942131070434762,11.111510344207574,0.6324656279165436,0.8167243607031763,-0.0031028852725303,0.0,stable,normal,0,0,0.0735029715129074,0,0,0.0192307550466022,-0.0112784046283804,0.0192307550466022,0.0123933875376165,0.0079620583995192,0.0056239760050635,2.58,
2010-10-26,11.562253952026367,2638023,6332.7900390625,83.66000366210938,20.21999931335449,1.5,,7.688497543334961,12.40154266357422,6.312421798706055,,-0.0064102789998558,0.013072027045331,-0.0312498751497604,47.8261014571218,11.508171987533569,11.56225368499756,,1,1,0,0,0.1181924144793323,,,,,11.877180911451498,11.13916306361564,0.57328002249727,0.6691059228686629,-0.0201410506051405,0.0,stable,normal,0,1,0.079483918220766,0,0,0.0161291307039599,-0.0101167988014032,0.0451612855333207,0.0166604596760862,0.0144650624856585,0.009786258573049,2.57,
2010-10-27,11.562253952026367,2638023,6309.919921875,83.2300033569336,20.709999084472656,1.5,,7.688497543334961,12.167001724243164,6.278021335601807,,0.0,0.0163934591148569,-0.0312498751497604,50.0,11.489523267745971,11.565237522125244,,1,0,0,0,0.1181924144793323,,,,,11.800849213791745,11.178197321700198,0.6168079390814771,0.647445443809306,-0.0183485638906071,0.0,stable,normal,0,1,0.0932616098734571,0,0,0.0322579314811353,0.0022924041105731,0.0548390278971242,0.0226104313698927,0.0144650624856585,0.0061448301134545,2.57,
2010-10-28,11.48765754699707,2845409,6309.919921875,83.58999633789062,20.8799991607666,1.5,,7.722293376922607,12.225638389587402,6.278021335601807,,-0.0064517182669407,0.0098359748682865,-0.0222224206437787,55.000031961748185,11.476468992233276,11.562999649047851,,1,0,0,0,0.1077371341968258,,,,,11.762931467665396,11.190006516801157,0.5195288313886784,0.6974752219549033,-0.0093211093846254,0.0,stable,normal,0,1,0.0990007759794633,0,0,0.0519481586845809,0.0067256992573212,0.0616887445642346,0.0131159832344955,0.0309981618309365,0.0226779294587324,2.55,
2010-10-31,11.524957656860352,2434089,6309.919921875,83.58999633789062,20.8799991607666,1.5,,7.908169269561768,12.313590049743652,6.260820865631104,,0.0032469726496182,0.0,-0.0127794347463449,57.14303108376141,11.46900954246521,11.561507778167725,,1,0,0,0,0.1069190256902133,,,,,11.741213176463072,11.196805908467349,0.6027688601607368,0.6053898494085633,0.0001218765128083,0.0,stable,normal,0,1,0.0773295564272367,0,0,0.0517797820964096,0.0049407894264477,0.0517797820964096,0.0054669945987968,0.0243569729033032,-0.0070792205408611,2.56,
2010-11-01,11.524957656860352,4426401,6363.990234375,84.62000274658203,21.82999992370605,1.5,,7.874373912811279,12.313590049743652,6.329620838165283,,0.0,-0.0096152955703356,-0.0159231799520794,63.15793723421435,11.459685373306275,11.560761852264404,,1,0,0,0,0.106004224820981,,,,,11.708712425354497,11.210658321258054,0.6310546043436219,1.0690204141458148,-0.0109978343029388,0.0,stable,normal,0,1,0.0906045462107896,0,0,0.0485435664025386,0.0099609253646923,0.058252627227241,0.019344669458263,0.0210526550969756,-0.0033250769113979,2.56,
2010-11-02,11.636849403381348,5595197,6372.7099609375,85.41000366210938,21.56999969482422,1.5,,7.772988319396973,12.167001724243164,6.450021743774414,,0.0097086470816134,0.0064516357852446,-0.0031948586865861,75.0,11.457820510864256,11.56449161529541,,1,1,0,0,0.1118457050524338,,,,,11.70056475325076,11.215076268477754,0.8687603272419447,1.3036634028387082,0.0005103751451346,0.0,stable,normal,0,1,0.0567929223535879,0,0,0.0384615100932042,0.0012999531307229,0.0384615100932042,0.0009750815277957,0.0177801056062303,-0.0120565161581749,2.58,
2010-11-03,11.562253952026367,6353490,6344.02001953125,86.37999725341797,19.559999465942383,1.5,,7.739193439483643,12.196318626403809,6.415623188018799,,-0.0064102789998558,0.0,-0.0032154044750926,68.1818023330819,11.455955648422242,11.567475452423096,,1,0,0,0,0.1118609145194169,,,,,11.694654686041574,11.21725661080291,0.7226617766545963,1.4423899282044657,0.0082622874996454,0.0,stable,normal,0,0,0.0447508095619899,0,0,0.0419353439181544,8.336917539208955e-05,0.0387096497480758,-0.0054548035352779,0.0111714858797109,-0.0233224276721522,2.57,
2010-11-04,11.562253952026367,0,6344.02001953125,88.0,18.520000457763672,1.5,,7.739193439483643,12.196318626403809,6.415623188018799,,0.0,0.0064936132300355,0.0,68.1818023330819,11.455955648422242,11.571205215454102,,1,0,0,0,0.1112681829459572,,,,,11.694654686041574,11.21725661080291,0.7226617766545963,0.0,0.011477691974738,0.0,stable,normal,0,0,0.0705596504512016,0,0,0.0580644746221141,0.0205929322701221,0.0322579314811353,-0.0090454982605021,0.0177590515000862,-0.0235239049750575,2.57,
2010-11-07,11.67414665222168,5527231,6344.02001953125,88.0,18.520000457763672,1.5,,7.739193439483643,12.225638389587402,6.4328227043151855,,0.0096774124370191,0.0129448627754846,0.0228759428794558,66.66670725277882,11.46900987625122,11.577172832489014,,1,1,0,0,0.1051778278162369,,,,,11.725710006506272,11.21230974599617,0.8995650017135551,1.4055868891866683,0.0343536348541938,0.0,stable,normal,0,0,0.0782992199713072,0,0,0.0607029685742364,0.0176892514087185,0.0063898807554469,-0.0161210914915008,0.0014797532600889,-0.0307395495974787,2.59,
2010-11-08,11.67414665222168,4769770,6431.18017578125,88.45999908447266,18.290000915527344,1.5,,7.705395221710205,12.225638389587402,6.450021743774414,,0.0,0.0129448627754846,0.0228759428794558,66.66670725277882,11.4820641040802,11.584632301330569,,1,1,0,0,0.1051778278162369,,,,,11.75294715539,11.2111810527704,0.8545488490562687,1.2725894010149108,0.0129290325322337,0.0,stable,normal,0,0,0.0839357728573797,0,0,0.0607029685742364,0.0312262910380296,0.0063898807554469,-0.0022632592317233,0.0014797532600889,-0.0208255939872883,2.59,
2010-11-09,11.860634803771973,17687465,6452.490234375,88.33000183105469,19.07999992370605,1.5,,7.739193439483643,12.13768196105957,6.450021743774414,,0.0159744568152055,0.0192307550466022,0.0460526260454194,75.99990999633849,11.508172416687012,11.595821533203123,,1,1,0,0,0.1133854090626688,,,,,11.818556539586227,11.197788293787797,1.067784176253446,4.022396337780261,0.0289289232154577,0.0,stable,normal,0,0,0.0906285240262818,0,0,0.0471698575925256,0.0210931399977258,-0.0408805271655188,-0.0462024792340485,-0.0142667991876029,-0.0331958706004992,2.63,
2010-11-10,11.860634803771973,6599350,6443.60986328125,88.95999908447266,18.46999931335449,1.5,,7.772988319396973,11.727231979370115,6.450021743774414,,0.0,0.0258064606592827,0.0529801515143433,75.99990999633849,11.538010501861573,11.605518913269044,,1,1,0,0,0.1088850811270412,,,,,11.863861063211722,11.212159940511423,0.9950494800033772,1.466937854614363,0.0305938927935827,0.0,stable,normal,0,0,0.1175879496203082,1,0,0.0503142413826347,0.0141465810317527,-0.0408805271655188,-0.0184148955247968,-0.0238995199479736,-0.0499905032251468,2.63,
2010-11-14,11.860634803771973,0,6443.60986328125,88.95999908447266,18.46999931335449,1.5,,7.772988319396973,11.727231979370115,6.450021743774414,,0.0,0.0258064606592827,0.0529801515143433,71.42843227618687,11.567848587036131,11.61447036743164,,1,1,0,0,0.1088850811270412,,,,,11.897274624826585,11.238422549245684,0.944388395494838,0.0,0.0305938927935827,0.0,stable,normal,0,0,0.1458011306519084,1,0,0.0503142413826347,0.0105306258169166,-0.0440251521756802,-0.0181731714289481,-0.0238995199479736,-0.0467190329511435,2.63,
2010-11-18,11.860634803771973,0,6443.60986328125,85.05000305175781,18.75,1.5,,7.772988319396973,11.727231979370115,6.450021743774414,,0.0,0.0159744568152055,0.0529801515143433,66.66657196593047,11.597686672210694,11.62416774749756,,1,1,0,0,0.1088850811270412,,,,,11.919194186701782,11.276179157719604,0.9089299934054378,0.0,0.0305938927935827,0.0,stable,normal,0,0,0.1261918277583287,1,0,0.0503142413826347,0.0110598565311212,-0.0314466521350346,-0.0035399619358887,-0.02068847901671,-0.0456046822591876,2.63,
2010-11-21,11.5995512008667,2587033,6443.60986328125,85.05000305175781,18.75,1.5,,7.654704570770264,11.697912216186523,6.415623188018799,,-0.0220126162911822,-0.0063897990643096,0.0163399711367395,52.17388404247158,11.607011127471925,11.626405620574952,,0,0,0,0,0.1325503988380191,,,,,11.916568356864328,11.29745389807952,0.4879506503209962,0.6586268289502133,-0.0088570973921768,0.0,stable,normal,0,0,0.1261918277583287,1,0,2.9653740344393342,2.926119649587821,-0.0096463778582457,0.0182603123409,0.0013539410594958,-0.0235622621829818,2.57,
2010-11-22,11.5995512008667,3006960,6363.2001953125,83.95999908447266,18.3700008392334,1.5,,7.604009628295898,11.727231979370115,6.415623188018799,,0.0,-0.0220126162911822,0.0163399711367395,52.17388404247158,11.616335582733154,11.627151565551758,,0,0,0,0,0.1325503988380191,,,,,11.912227627775572,11.320443537690734,0.4716376594983347,0.7650647112909634,0.0004401411337453,0.0,stable,normal,0,0,0.1217100974758373,1,0,0.0610933427586313,0.008706242063518,-0.0610930138926949,-0.0454703471214638,-0.0117785801558512,-0.04964631235686,2.57,
2010-11-23,11.450361251831056,3449866,6295.490234375,83.25,20.6299991607666,1.5,,7.435032367706299,11.580638885498049,6.346820831298828,,-0.0128617001168541,-0.0345911967385117,0.0065574004127142,48.00007363951015,11.620065355300904,11.622675857543946,,0,0,0,0,0.1406262298168888,,,,,11.904861836773891,11.335268873827916,0.2020607442336972,0.8619670332026108,-0.0039303620096102,0.0,stable,normal,0,1,0.0821526019726144,0,0,0.061889511529267,0.0026979895723602,-0.0423452185444408,0.0138633273175369,0.0044230768910429,-0.0333578743168994,2.54,
